SourateID,Sourate,VerseID,Verse
39,MBOOLOO YA,24,"Moo ndax ki am bugël mi gëna gëna bon ( niróo na ak ka dugg Àjjana), bu Bis Pénc baa bu boobaa tooñkat ya. Dañu naan leen : " Tokamtikuleen li ngeen daan fàggu "."
39,MBOOLOO YA,25,"Xeet ya leen fi jiitu woon weddi woon nañu (Yonnent yi), mbugël ma dikkëlleen fuñu ko foogewul."
39,MBOOLOO YA,26,"Yàlla musal na leen mbugëlu toroxtaane ci dundug àddina sii. Te mbugëlu àllaaxira, moo, gëna rëy, cëy bu ñu xamoon !"
39,MBOOLOO YA,27,"saddalal Nañu nit ñi ay léebu ci Alxuraan jii, ndax amaana ñuy fàttaliku."
39,MBOOLOO YA,28,"Mooy Alxuraan ju di [làmmiñu] araab, amul lugg-luggal, ndax amaana ñuy ragal Yàlla !"
39,MBOOLOO YA,29,"Yàllaa ngi sadd léebu jenn waay ju am digaale yu bari tey ŋaayoo : ndax niróonaak waa ju am benn digaale bu mu jubóol ? Yàlla rekk yayoo cant ! Li am moo di ne li ëpp ci ñoom xamuñu (misaalum kuy jaamu Yàlla ak ku koy bokkaale)."
39,MBOOLOO YA,30,"Yaw dangay dee ñoom it dañuy dee ;"
39,MBOOLOO YA,31,"su ko defee, ngeen daje ca seen kanamu Boroom, di xulóo bu Bis Pénc baa."
39,MBOOLOO YA,32,"Ana kan moo gëna tooñ, kuy fenal Yàlla tey weddi dëgg saa su dëgg dikkee ? Moo ndax Safara dafa amul wà ccuwaayub yéefër ya ? (Axakaañ !)"
39,MBOOLOO YA,33,"Ku indi dëgg ak ku koy saxal, ñooñoo ragal Yàlla."
39,MBOOLOO YA,34,"Am nañu lu leen soob fa seen Boroom ; loolu mooy peyug ñiy rafetal,"
39,MBOOLOO YA,35,"te Yàlla dana far seen ñaawtéef fay leen ca la gënnoona rafet ca lañu daan jëf."
39,MBOOLOO YA,36,"Moo ndax Yàlla dafa doyul [wéruwaay] ci ab jaamam ? Bay tax ñu di la tiitale ci leneen ludul Moom. Képp ku Yàlla natt ci moom réer kenn du ku gindi."
39,MBOOLOO YA,37,"Te it képp ku Yàlla namm ci moom njub, kenn du ko réerël. Moo ndax Yàlla dafa dul boroom Kàttan di boro omuk Fayu ? Axakañ !"
39,MBOOLOO YA,38,"Soo leen laajoon : " Ku bind asamaan yeek suuf si ? ", Ñu ni la : " Yàlla ". Waxal ne : " Xanaa gisu leen li ngéen di jaamu bàyyi Yàlla ; ci ne su Yàlla nammee ci man lor, ndax ñoom kon danañu mana teggi lor ja ? Walla su Yàlla nammo on ci man yërmaande, ndax kenn danañu mana fanq yërmaande ja ? " – waxal ne : " Yàlla doy na ma : ci moom la wéerukat ya di wéeru ""
39,MBOOLOO YA,39,"Waxal ne : " Éy yéen samaw nit, liggéeyleen lu ngeen man, man it [maa ngi liggéey]. Dangeen xalseta xam"
39,MBOOLOO YA,40,"ana kan la mbugël di dikk toroxal ko ; ak ci kaw kan la mbugëlam dëggële di wàcc "."
39,MBOOLOO YA,41,"Wàcce Nañu ci yaw Téere ba, ci dëgg, ngir nit ñi. Ku gindiku boppam ; ku réer it boppam. Seenub lijjënti warula"
39,MBOOLOO YA,42,"Yàlla mooy faat bakkan bu ñuy dee ak ya deewul ci biiri nelaw. Mooy téye ya mu namm ñu dee, di boyal ya ca des jëme ko ca dig ba mu ko àppal. Ay kéemaana ngi ci biir loolu ngir aw nit ñuy xalaat."
39,MBOOLOO YA,43,"Walla dañoo wut, yeneeni tinukat, bàyyi Yàlla ? Waxal ne : " Ndax ! Nekkuñu woon ñu amal dara te xamu ñu dara ? ""
39,MBOOLOO YA,44,"Waxal ne : " Tinu ba tinu jeex (ramm) Yàllaa ko jagoo. Miy boroom nguurug asamaan yeek suuf. Te ci moom ngeen di dellu ""
39,MBOOLOO YA,45,"Te saa su ñu tuddee Yàlla doŋŋ, xoli ñi gëmul àllaaxira tàmbalee wurwuri (xat mer) saa su ñu tuddee ñeneen (ya ñu koy bokkaaleel), ñu daldi bég."
39,MBOOLOO YA,46,"Waxal ne : " yaw sama Boroom, Yaa bind sàkk asamaan yeek suuf si, Yaa xam kumpa ak li feeñ, te danga àtte diggënte Sa jaam ñi ci lañu daan woote "."
39,MBOOLOO YA,47,"Te ñiy tooñ su ñu amoon àddina ak li ci biiram, - ak leneen lu na tollaat, - kon danañu ko jéema jote seen bopp bu Bis Pénc baa ; ngir mbugël mu tar, ak lañu gis mu bawoo ca Yàlla, te masu ñu koo foog ;"
39,MBOOLOO YA,48,"seen ñaawtéef ya ñu fàggu woon feeñ, lañu daan ñaawalaatee muur leen."
39,MBOOLOO YA,49,"Saa su nit amee lor ju ko dab, dañuy daldi woo. Tey ñaan waaye saa su ñu ko teggee may ko xeewël, muy wax naan : " lii ci [sama] xam-xam laa ko ame ". Ab nattu la, de; waaye li ëpp ci ñoom xamuñu."
39,MBOOLOO YA,50,"Ña leen fi jiitu woon waxoon na ñu ko. Te taxul lañu daan fàggu jariñ leen dara ;"
39,MBOOLOO YA,51,"Faf sax la gënoona ñaawa lañu daan fàggu moo leen dal. Te ñii itam li gëna ñaaw ca lañu doon fàggu dana dal ci seen kaw te duñu ko mana teggi."
39,MBOOLOO YA,52,"Xanaa dañoo xamul ne Yàlla mooy yaatalal ku ko soob wërsëgam di ko xatal it ? Ay kiimana ngi ci biir loolu ngir aw nit ñu gëm."
39,MBOOLOO YA,53,"Waxal ne : " Éy yéen Sama jaam ñi yàq seen bopp, buleen naagu ci yërmandey Yàlla. Ndax Yàlla dana jégële bakkaar yépp. Mooy Jégëlaakoon ba, di Jaglewaakoon ba "."
39,MBOOLOO YA,54,"Delluleen ci seen Boroom, te jébël ko seen bopp, balaa mbugël di dal ci seen kaw te kenn duleen ca dimbali."
39,MBOOLOO YA,55,"Te it na ngeen di topp li gëna rafet ci li ñu wàcce (Alxuraan) ci yéen mu bawoo ca seen Boroom, balaa mbugël di dal ci seen kaw te du ngeen ko yëg ;"
39,MBOOLOO YA,56,"balaa benn bakkan di wax naan : " Wóy ngalla man ci na mu soofentale woon mbiri Yàlla. Te daan ca reetaan nit ña " ;"
39,MBOOLOO YA,57,"walla mu naan : " Suma Yàlla gindi woon, kon danaa bokk, ca ñay ragal Yàlla " ;"
39,MBOOLOO YA,58,"walla muy wax ba mu gisee mbugël ma naan : " Cëy ! Suma delluwaatoon àddina ! Ba mana bokk ca ñay rafetal "."
39,MBOOLOO YA,59," " Mukk ! Ndax Samay laaya dikkaloon na la nga weddi ko, di rëy-rëylu dem àndeek yéefër yi "."
39,MBOOLOO YA,60,"Bu Bis Pénc baa, dangay gis ña fenal Yàlla, seen xar kanam ya ñuul kukk. Moo ndax wàccuwaayi yéefër ya nekkul ca biir Safara ? (Axakañ)"
39,MBOOLOO YA,61,"Yàlla dana musël ña ragal Yàlla te texel leen [ca Àjjana]. Lu bon du leen fa laal te it duñu fa jàq."
39,MBOOLOO YA,62,"Yàlla moo sàkk bind lépp, te it Mooy lijjënti lépp it."
39,MBOOLOO YA,63,"Moo moom caabiy asamaan yeek suuf si ; ñay weddi kàdduy Yàlla, ñooy ña yàqule."
39,MBOOLOO YA,64,"Waxal ne : " Yéen ñi réer, ndax dangeen may digël may jaamu ludul Yàlla ? ""
39,MBOOLOO YA,65,"Te, soloona ñu la ak (Yonnent ya la jiitu woon) ci ne : " Saa soo bokkaalee, sa jëf dana sippiku; nga bokk ci ñu yàqule ña."
39,MBOOLOO YA,66,"Jaamujil Yàlla, tey sant "."
39,MBOOLOO YA,67,"Joxuñu Yàlla dayoom tigi, suuf si sépp ab ŋëbëm lay doon bu Bis Pénc baa, asamaan yépp ab lem lay doon ci [loxoom]. Tudd naa Sellam ga ! Kawe na ci liñu koy bokkaale."
39,MBOOLOO YA,68,"Suñu ëfee bufta bi, lu nekk ci asamaan yeek suuf si léppay dee, ludul la ca soob Yàlla. Ñu ëfaat ko beneen yoon ndeketeeyóo, ñéppa ngi ne fujjet jóg taxaw ne xey di xoole."
39,MBOOLOO YA,69,"Suuf si daldi fenk ak leerug Boroomam ; ñu daldi teg Téere ba, indi Yonne nt ya ak seede ya ; daldi àtte seen diggënte ci dëgg te kenn duleen tooñ ci dara ;"
39,MBOOLOO YA,70,"bakkan bu nekk ñu fay ko la mu daan jëf. Te [Yàlla] moo gëna xam ñu daan def."
39,MBOOLOO YA,71,"Ñuy jiital yéefër yi jëme leen Safara ñu di ay mbooloo. Bu ñu fa àggee, buntu ba ubb iku ña koy wattu neleen : " Xanaa amuleen woon ay Yonnent yu leen daan jàngal kàdduy Yàlla seen Boroom ak daan leen xupp ci dajeb seen bis bii ? " Ñu neleen : axakañ, waaye dogalub mbugël yay na ca yéefër ya."
39,MBOOLOO YA,72," " Ñu ne, [leen] dugguleen, wunti Safara, ngeen béel fa ". Rëy-rëylu kat tee ka bon ab saxuwaay !"
39,MBOOLOO YA,73,"Ñooy jiital ña ragaloon seen Boroom jëme leen Àjjana. Ñu, di ay mbooloo bu ñu fa àggee wunt ya ubbeeku, ña koy wattu neleen : " Jàmm rekk yal na nekk ci yéen ! Yéen dey baax ngeen : dugguleen ci, te dangeen ciy béel "."
39,MBOOLOO YA,74,"Ñuy wax naan : " ñoo ngi sant Yàlla mi ñu dëggëlal digëm bi te donale ñu suuf si ! Tey ñoo ngi xéyoo ci Àjjana ñu mu ñu neexe ". Ay waay gii peya neex !"
39,MBOOLOO YA,75,"Nga gis Malaaka yaa ngay wër (Aras), di sàbbaal seen cantug Boroom. Ñu wax naan : " Xeeti cant, ñeel na Yàlla miy Boroom àddina si "."
40,JÉGËLEKAT BA,1,"xaa, Miim."
40,JÉGËLEKAT BA,2,"Wàcceg téere bii ma ngi bawoo ca Yàlla, miy boroom Kàttan, te di ku Xam."
40,JÉGËLEKAT BA,3,"Mooy Jéggalkatu bàkkaar yi, di Nanguwaakoonu tuub, di ku Tar mbugël, mooy Boroom xéewal yi. Amul jeneen Yàlla judul Moom te ci Moom la lépp di mujj."
40,JÉGËLEKAT BA,4,"Kenn du dàggasante ci kàdduy Yàlla kudul yéefër yi. bu la seeni feem nax."
40,JÉGËLEKAT BA,5,"Nitu Nóoyin, weddi woon na ñu ca la leen jiitu woon, ak farandoo ya (weddi woon na ñu ñoom itam), xeet wu nekk taqal ab yonnentam. Sànjaafu ko di dàggasante ak moom bëggoona suufeel dëgg. Mu daldi leen fob (faagaagal leen). Cëy ni ma leen mbugële !"
40,JÉGËLEKAT BA,6,"Noonu it la sa kàddug Boroom yaye ci kaw yéefër yi : " Ñoom ñooy waa Safara "."
40,JÉGËLEKAT BA,7,"Ña yanu Aras ak ña ko wër ña ngay sàbbaal di kañ seen Boroom, di ko gëm tey jéggalu ñi gëm naan ko : " Yaw suñu Boroom ! sa yërmaande yaatu na mana daj ñépp ak sa xam-xam. Kon jéggëlal ña daan tuub tey topp sa yoon wi te nga fegalleen mbugëlu Safara."
40,JÉGËLEKAT BA,8,"Yaw suñu Boroom ! Tàbballeen àjjana Aden ja nga leen digoon, ak képp ku baaxoon ci seeni baay aki maam, ak seeni soxna ak seeni sët, yaw yaa di boroom Kàttan, di ku Xereñ."
40,JÉGËLEKAT BA,9,"Te nga fegalleen [mbugëlu] ñaawtéef yi. Képp koo fegal [mbugëlum] ñaawtéef, Yërëm nga ko tigi ". Te loolu mooy texe gu mag ga."
40,JÉGËLEKAT BA,10,"Ña weddi nag ñoom dañu leen woo naan leen : " jéppig Yàlla moo gëna rëy ni ngeen jéppee seen bopp, ba ñu leen daan woo jëme leen ci ngëm dangeen daan weddi "."
40,JÉGËLEKAT BA,11,"ñuy wax naan : " Yaw suñu Boroom, rey nga ñu ñaari yoon, dundal nga ñu ñaari yoon : nangu nañu suñuy bàkkaar. ndax lii man nañu tee génn " ?"
40,JÉGËLEKAT BA,12," "Amul ndax bu ñu masaana woo Yàlla doŋŋ ngeen weddi ; bu ñu ko bokkaa lewaale ak leneen, ngeen gëm koo. (Tey jii), àtte ba Yàllaa ko yor, moo di ku Kawe, te di ku Màgg "."
40,JÉGËLEKAT BA,13,"Moo leen di won ay kéemaan, di leen wàcceel ndox, mu bawoo asamaan, ngen di ca xéewlu. Te ñay dellu [ca Yàlla] rekk ay fàttaliku."
40,JÉGËLEKAT BA,14,"Ñaanleen Yàlla, te jaamu Ko te sellalal ko diineem, doonte la neexul yéefër yi."
40,JÉGËLEKAT BA,15,"Moo kawey daraja, di Boroom Aras, Mooy sànni ruu ci ndigalam jëme ko ci ku ko soob ci jaamam ñi, ngir muy xuppe ci bisub Daje ba (Bis Pénc ba),"
40,JÉGËLEKAT BA,16,"bis bañuy feeñ seen dara du mana nëb bu Yàlla. Ana kan mooy boroom nguur gi, bis niki tey ? Yàlla, miy Kenn, di ab Notaakoon."
40,JÉGËLEKAT BA,17,"Bis niki tey, bakkan bu nekk dees na ko faye ca la mu daan fàggu. Tooñ amatul, Yàlla ku gaaw ab wàññ la."
40,JÉGËLEKAT BA,18,"na nga leen xupp ci bis buy jige si, ba xol yi di nekk ci put yi, (ngir tiit ak njàqare). Te bu boobaa tooñkat yi du ñu fa am xarit, mbaa ku leen di tinu ñu di ko topp."
40,JÉGËLEKAT BA,19,"Xam na worug ay gët, luy nëbbu ci biir dënn yi."
40,JÉGËLEKAT BA,20,"Yàlla mooy àtte ci dëgg, ña ñu koy bokkaaleel du ñu àtte dara. Te Yàlla kuy Dégg la, kuy Gis la."
40,JÉGËLEKAT BA,21,"Moo ndax da ñoo doxul ci suuf, tey seetlu mujug ña leen fi jiitu woon te ëppoon doole aki alal ? Yàlla faagaagaloon leen ngir seeni bàkkar. Te kenn manu leen woon fegal mbugëlu Yàlla mii."
40,JÉGËLEKAT BA,22,"Li ko waral, moo di ñoom seeni Yonnent, dañu leen daan indil ay lay yu leer ñu weddi. Yàlla daldi leen faagaagal, Yàlla boroom doole la di ku Tar mbugël."
40,JÉGËLEKAT BA,23,"Yónni woon nañu Muusaa ak suñuy laaya boole ko ak ay firnde yu leer,"
40,JÉGËLEKAT BA,24,"jëmële ko ca Firawna, ak xaamaana ak Qaaruuna. Ñuy wax naan : " Kii ab njibarkat bu di ! ab fenaakoon la ! ""
40,JÉGËLEKAT BA,25,"Ba mu àggee ca ñoom, indi ko baawoo fi ñun da ñoo wax ne : " reyleen doom yu góor ñi gëm ànd ak moom, te bàyyi jigéen ñi ñuy dund ". Pexey yéefër yi du dara ludul ci ag réer (lay tege)."
40,JÉGËLEKAT BA,26,"Firawna daldi wax ne : " Bàyyileen ma rey Muusaa. Na woo Boroomam ! Da may ragal mu soppi seen diine walla muy ger nit ñi di yàq réew mi "."
40,JÉGËLEKAT BA,27,"Muusaa [daldi] ne : " Maa ngi sàkku ci sama Boroom mu musal ma ci képp kuy rëy-rëylu, te gëmul bisub wañoo ba (Bis Pénc ba) "."
40,JÉGËLEKAT BA,28,"Mu am waaju gëm te bokk ca waa kër Firawna, daldi wax ne : " Ndax dangeena bëgg rey waa joo xam ne li mu wax lépp moo di ne : " Yàllaay sama Boroom " ? Te indil na leen ay firnde yu bawoo ca Yàlla. Su fekkee day fen, fenam ya du ko moy ; su waxee dëgg, ngeen dora xam ne li mu leen dig dana dal seen kow ". Te, Yàlla du gindi mukk fenkat buy yàq (waaja da doon nëbbu ngëmam) !"
40,JÉGËLEKAT BA,29," " Yéen samaw nit, tey yéena ngi gore, am lool doole ci kaw suuf si (réew yi). Waaye ana kan moo ñuy mana dimbali ci mbugëlum Yàlla su ñu digëlee ? " Firawna daldi ne : " Wanumaleen ludul li ma gis. Te it duma leen teg fudul ci yoonu njub "."
40,JÉGËLEKAT BA,30,"Ka gëmoon daldi waxaat ne : " Yéen samaw nit, ragal naa ci yéen lu mel ni bis ba farandoo ya doon xare."
40,JÉGËLEKAT BA,31,"Lu mel ni lëgg-lëggub nitu Nóoyin, ak Aad ak Samuud, ak ña leen mujjoon ". Te Yàlla bëggul ag tooñ ci jaamam ñi."
40,JÉGËLEKAT BA,32," " Éy yéen samaw nit, ragal naa ci yéen bisub wootante ba,"
40,JÉGËLEKAT BA,33,"Bis ba ngeen di wane sànku, te dungeen am ku leen di aar ci Yàlla ". ku Yàlla natt ci moom réer, kenn du ko mana gindi."
40,JÉGËLEKAT BA,34," " Yuusuf, indaloon na leen ay firnde yu leer naññ, te de ñu leen di sikki-sàkka ca la mu indiwoon. Ba mu faatoo, ngeen wax naan : " Yàlla yónniwaatul beneen Yonnent ginnaawam ". Noonu la Yàlla di réerale ñiy yàq tey sikki-sàkka."
40,JÉGËLEKAT BA,35,"Ñiy dàggasante ci laaya Yàlla yi, ci lu àndul ak firnde ju leen digël jéppi gu rëy lay doon ca Yàlla ak ña gëm. Noonu la Yàlla di fatte xolub képp kuy rëy-rëylu di ponkal."
40,JÉGËLEKAT BA,36,"Firawna wax na ne : " Yaw xaamaan, tabaxal ma ag tóoj : ndax amaana ma mana gis yoon ya,"
40,JÉGËLEKAT BA,37,"yooni asamaan yi, ndax ma mana yërndu Yàllay Muusaa ; te man sax ay fen laa ko jàppe ". Noonu la Firawna rafetloo jëfëm ju ñaaw joojee ; sorenaak dëgg lool ; te pexem Firawna du lenn ludul luy naaxsaay."
40,JÉGËLEKAT BA,38,"Waa ja gëmoon daldi wax ne : " Yéen samaw nit, toppleen ma. Ma gindileen jëmëleleen ci yoonu njub."
40,JÉGËLEKAT BA,39,"Yéen samaw nit, dundug àddina sii diir bu néew la, dundug àllaaxira nag mooy sax."
40,JÉGËLEKAT BA,40,"Képp kuy def ñaawtéef dees na ko fay kem la mu def ; waaye képp kuy def yiw, di góor mbaa muy jigéen, te fekk mu gëm, ñoom ñooy dugg Àjjana di fa jot xéewël yu amul waññ."
40,JÉGËLEKAT BA,41,"Éy yéen samaw nit, ana lan moo tax ma di leen woo jëme leen ci mucc, te yé en ngeen di ma woo jëmale ma Safara ?"
40,JÉGËLEKAT BA,42,"Yéena ngi may woo ngir ma weddi Yàlla di ko bokkaaleek lu ma amul benn xam-xam, te man maa ngi leen di woo jëme leen ci Yàlla miy boroom Kàttan, tey Jégëlaakoon ba."
40,JÉGËLEKAT BA,43,"Sikkuwul ne li ngeen may woo jëmale amuñu luy tax ñu war leena woo ci àddina sii waxantumaalaak ca àllaaxira. Te it ca Yàlla lañuy dellu, te itam yaqkat ya ñooy wa Safara."
40,JÉGËLEKAT BA,44,"Yàggatul ne dangeen fàttaliku ji lii ma leen di wax ; te wéer naa samay mbir ci Yàlla. Ndax, kuy Gis jaamam ñi la."
40,JÉGËLEKAT BA,45,"Yàlla fegal na ko ñaawtéef ya ñu doon fexe, daldi sóob njabootug Firwana gën jaa tari mbugël :"
40,JÉGËLEKAT BA,46,"ñu di leen, gaaral ci Safara suba ak ngoon. Bu Bis Pénc baa (da naa digle) : " Ñu dugël njabootug Firawna ca gën jaa tari mbugël "."
40,JÉGËLEKAT BA,47,"Bu keroogee bañuy xulóo ci Safara, ña néewoon doole di wax ña ca doon ay kilifa naan leen : " Ca àddina kat yéen lañu toppoon : kon ndax tey dangeen ñu fegal dara ci mbugëlum safara si ? ""
40,JÉGËLEKAT BA,48,"Ña ca doon ay kilifa te daan rëy-rëylu daldi ne : " ñun ñé pp kat, ñi ngi ci biir Safara ". Ndax Yàlla àtte na diggënte jaam ñi."
40,JÉGËLEKAT BA,49,"Ña nekk ca biir Safaraa ngay wax ña koy wàttu naan leen : " Ñaanleen seen Boroom mu woyofalal [ñu] doonte la sax benn bis lay doon ci mbugël mi "."
40,JÉGËLEKAT BA,50,"Wattukat ya neleen : " moo ndax, seeni Yonnent indiluñuleen woon ay lay yu leer naññ " ? Ñu ne : " Axakañ " ! Ñu waxaat ne [wattukat ya]: " Kon, ñaanleen " ! Ñaanug yéefër moom ag réer doŋŋ la."
40,JÉGËLEKAT BA,51,"ñun, Yàlla danañu dimbali (jox ndam), Suñuy Yonnent, ak ñi gëm, ci dundug àddina sii ak bu see de ya taxawee (Bis Pénc ba),"
40,JÉGËLEKAT BA,52,"bis ba nga xam ne tooñkat ya, seenug doglu ngànt du leen jariñ dara te am rëb dal na leen te it am nañu fa kër gu bon (soof)."
40,JÉGËLEKAT BA,53,"Indil Nanu, Muusaa njub, te donale Nañu giiru Banii-Israayiila, Téere ba,"
40,JÉGËLEKAT BA,54,"mu di njubak ug fàttali ngir ñu di woroomi xel."
40,JÉGËLEKAT BA,55,"Na nga muñ, (te xam ne) digub Yàlla dëgg la, te it na ngay jéggalu say bàkkar tey sàbbaal sa Boroom di ko sant, ci ngoon si ak ci suba si."
40,JÉGËLEKAT BA,56,"Ñay dàggasante ci laayay Yàlla ya ci lu àndul ak firnde yu ñu leen jox, rëy-rëylu doŋŋa nekk ca seen dënn ya. Te seen aajo du ca fajoo. Na ngay muslu ci Yàlla, moom Mooy aji Dégg, di aji Gis."
40,JÉGËLEKAT BA,57,"Bindug asamaan yeek suuf si moo gëna rëy bindug nit ñi. Waaye li ëpp ci nit ñi xamuñu."
40,JÉGËLEKAT BA,58,"Gumba niróowul ak njàc caar, ña gëm tey jëf yiw it niróowuñu ak ñiy def ñaatéef (kenn du leen gam-gamle). Néewaana bu ngeen fàttalikoo !"
40,JÉGËLEKAT BA,59,"Bis Pénc ba ; Luy dikk la : nàttable amu ca ; waaye li ëpp ci nit ñi gëmu ñu."
40,JÉGËLEKAT BA,60,"Seen Boroom nee na : " Wooleen ma, Ma wuyu leen. Ña nga xam ne, dañoo rëy-rëylu, lànk bañ maa jaamu, danañu dugg Safara ànd ak toroxtaane "."
40,JÉGËLEKAT BA,61,"Yàlla mi leen defal guddi ngeen di ci dallu, defal leen bëccëg bi it ngeen di ci mana gis (bay fàggu ji). Yàlla boroom Ngënéel la ci kaw nit ñi, waaye li ëpp ci nit ñi duñu sant."
40,JÉGËLEKAT BA,62,"Koo ku moo di Yàlla seen Boroom, Moo bind lépp. Amul jeneen Yàlla judul moom. Kon naka ngeen di lajje féew (ca yoonu Yàlla wu jub wa xocc) ?"
40,JÉGËLEKAT BA,63,"Noonu lañu daan weddi kàdduy Yàlla di dumóoyoo [yoonu] Yàlla."
40,JÉGËLEKAT BA,64,"Yàlla mi leen defal suuf si muy laltaay defal leen asamaan si muy mbaar mu móol leen rafetal seeni melo, - wërsëgal leen ci yu teey yi ! Koo koo di seen Boroom ; Yàlla barkeel na, Moom Miy Boroom àddina si!"
40,JÉGËLEKAT BA,65,"Mooy kiy dund. Amul jeneen Yàlla judul moom. Na ngeen koy jaamu, te di ko sellal diine ji. Cant ñeel na Yàlla, Miy Boroom àddina si !"
40,JÉGËLEKAT BA,66,"Waxal ne : " Tere na ñu ma, may jaamu li ngeen di jaamu te du Yàlla, waxtu wa ma ay lay yu leer nàññ digëlee te bawoo ci sama Boroom, te it digaléef na ma jébël sama bopp Yàlla miy Boroom àddina si "."
40,JÉGËLEKAT BA,67,"Mooy ki leen bind ci suuf, te jaarale leen ci toqu maniyy, ak ci lumbu deret door leena génne ngeen di ay xale mu def leen ngeen di ay mag yu wara maggat kumur, - amna ci yéen ñuy faatu balaa loolu lépp di am, - ku ca nekk it amna ab dig bu ñu ko àppal, ak it ngir ngeen xellu (xalaat)."
40,JÉGËLEKAT BA,68,"Mooy dundal mooy rey. saa su dogoo ci mbir, danaan ko : " nekkal ", mu daldi nekk."
40,JÉGËLEKAT BA,69,"Xanaa gisuloo ñiy dàggasante ci laayay Yàlla yi ni ñu leen di walbatee?"
40,JÉGËLEKAT BA,70,"Ñay weddi Téere ba (Alxuraan) ak li ñu yónnee suñuy Yonnent ; (waaye) danañu xala xam,"
40,JÉGËLEKAT BA,71,"jéng, yaa nga seen doq ñuy gëwéele"
40,JÉGËLEKAT BA,72,"ca biir ndox may wañax; ñu door leena yóbbu xoyom leen ca Safara."
40,JÉGËLEKAT BA,73,"Bu loolu jàllee ñu neleen : " Ana li ngeen daan bokkale"
40,JÉGËLEKAT BA,74,"bàyyi Yàlla (jaamuwuleen ko) ? " " Ñu tontu ne, réer nañu. ñun kay, lu jiitu tey, masunoo woo di jaamu dara ". Noonu la Yàlla di sànke yéefër ya."
40,JÉGËLEKAT BA,75,"Lii moo di peyug li ngeen daan bég ci suuf si (àddina), te du woon dëgg, ngeen daan ca maare."
40,JÉGËLEKAT BA,76,"Dugguleen ci wunti Safara te ngeen béel fa. Ña rëy-rëylu woon seenub dëkkuwaay bon na !"
40,JÉGËLEKAT BA,77,"Na ngay muñ. Digub Yàlla dëgg la. Amaana ñu wan la lenn ci li ñu leen di tëkkoo mbaa ñu faat la (balaa loolu di am) ñoom ñépp ci ñun la ñuy dellusi."
40,JÉGËLEKAT BA,78,"Yónni woon Nañu ay Yonnent yu la jiitu woon. amna ci ñu ñu la nettali ; amna ci ñu ñu la nettaliwul. Amul benn yonnent bu saña indi [kimaan laaya] ludul ne da ca am ndigëlul Yàlla. Saa su ndigëlul Yàlla agsee, mbir yépp àttewo ci dëgg ; fenkat yi daldi yàqule."
40,JÉGËLEKAT BA,79,"Yàlla mi leen defaral mala yi ngir ngeen di ci war te di ca lekk,"
40,JÉGËLEKAT BA,80,"te am ngeen ci ay njariñ ak it ngeen di ca faj ay aajo yu leen soxal. Ngeen di ca yéeg di ànd ak ñoom di war ci gaal yi."
40,JÉGËLEKAT BA,81,"Mu di leen won ay kéemaanam. Naka ngeen koy weddee ?"
40,JÉGËLEKAT BA,82,"Xanaa du ñu dox ci kaw suuf tey seetlu mujjug xeet ya leen jiitu woon ? ëppoon leen gënoon leen bari doole [aki jeexit] ci suuf si. Te lañu daan fàggu fegalu leen dara (taxut woon mu doy leen)."
40,JÉGËLEKAT BA,83,"Ba seen Yonnent dikkee indil leen ay lay yu leer nàññ, bokk na ca lañu xamoon. Lañu daan ñaawalaatee far sóor leen mujj leen talañ (faagaagal)."
40,JÉGËLEKAT BA,84,"Ba ñu gisee Suñu Kàttan, daldi nañuy wax naan : " Yàlla doŋŋ lañu gëm, te weddi na ñu lañu ko daan bokkaaleel "."
40,JÉGËLEKAT BA,85,"Seen ngëm googee jariñatuleen dara, ba ñu xasee ba gis tiis wa, muy àttey Yàlla ; Kem ni mu ko weyëlee woon ca jaamam ña. Foofee la yéefër ya di yàqulee tigi."
41,LAAYA YU ÑU FARAMFÀNCE,1,"xaa, Miim."
41,LAAYA YU ÑU FARAMFÀNCE,2,"[Ak solool] gu ñu wàcce mu bawoo ci Yëramaakoon bi, di Jaglewaakoon bi (yërmandéem)."
41,LAAYA YU ÑU FARAMFÀNCE,3,"Ab Téere bu ñu faramfànce ay laayam muy Alxuraan di ko [jàng] ci làmmiñu araab ngir aw nit ñuy xam,"
41,LAAYA YU ÑU FARAMFÀNCE,4,"di bégle tey xuppe. Ña ëpp ci ñoom dañoo dumóoyu ; du ñu (ko) dégg."
41,LAAYA YU ÑU FARAMFÀNCE,5,"Ñuy wax naan : " Suñuy xol dañoo muuru ci li nga ñuy woo jëmële, suñuy nopp dañoo saañu. Suñu diggënteek yaw kiraay da cee nekk, Defal li ngay def (yaw caag) ; ñun ñoo ngi def li ñuy def "."
41,LAAYA YU ÑU FARAMFÀNCE,6,"Waxal ne : " Man nit laa ni yéen. dañu may soloo waa ye seen Yàlla jenn Yàlla rekk la. Sàkkuleen tegu ca yoonam wu jub wa xocc te na ngeen sàkku njégël ". toskare ñeel na yéefër ya"
41,LAAYA YU ÑU FARAMFÀNCE,7,"ña dul génne asaka tey weddi (dikkug) Bis Pénc ba !"
